GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC01_EST_VC28,HC01_MOE_VC28,HC02_EST_VC28,HC02_MOE_VC28,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC01_EST_VC33,HC01_MOE_VC33,HC02_EST_VC33,HC02_MOE_VC33,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36,HC01_EST_VC37,HC01_MOE_VC37,HC02_EST_VC37,HC02_MOE_VC37,HC01_EST_VC38,HC01_MOE_VC38,HC02_EST_VC38,HC02_MOE_VC38,HC01_EST_VC41,HC01_MOE_VC41,HC02_EST_VC41,HC02_MOE_VC41,HC01_EST_VC42,HC01_MOE_VC42,HC02_EST_VC42,HC02_MOE_VC42,HC01_EST_VC43,HC01_MOE_VC43,HC02_EST_VC43,HC02_MOE_VC43
1400000US12115002724,12115002724,"Census Tract 27.24, Sarasota County, Florida",1641,196,35790,5051,99.5,0.9,35643,4969,0,2.6,-,**,0,2.6,-,**,0.5,0.9,-,**,0,2.6,-,**,0,2.6,-,**,0,2.6,-,**,0,2.6,-,**,99.5,0.9,35643,4969,0,2.6,-,**,0,2.6,-,**,19.8,7.6,33059,11879,80.2,7.6,36875,6117,1019,211,42371,3791,0,4.1,-,**,100,4.1,42371,3791,96,3.8,42850,3809,2.7,3.2,34444,39677,1.3,2.1,-,**,622,163,27826,5620,60.6,14.5,23125,7825,52.9,14.2,19960,8645,7.7,6.7,31333,93778,39.4,14.5,37125,10236,36.8,14.5,40024,13334,2.6,3.4,31538,1008,31.7,(X),(X),(X),32.6,(X),(X),(X),30.4,(X),(X),(X)
1400000US12115990000,12115990000,"Census Tract 9900, Sarasota County, Florida",0,136,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,0,136,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,0,136,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),-,(X),(X),(X),-,(X),(X),(X)
1400000US12117020101,12117020101,"Census Tract 201.01, Seminole County, Florida",707,80,21277,2080,74,9.9,25742,6797,20.4,7.8,10192,10785,0,5.8,-,**,0,5.8,-,**,0,5.8,-,**,1.6,2.6,-,**,4.1,5.8,"2,500-",***,3.1,3.6,"2,500-",***,72.4,9.8,26172,6968,0.8,1.2,-,**,28.7,7.7,33875,23622,21.2,7.5,35000,34046,49.2,7.7,20340,8089,145,57,97578,78527,27.6,20.8,113750,148588,72.4,20.8,89219,71808,82.8,15.8,99531,47429,11.7,15.4,16932,30590,5.5,10.3,-,**,562,95,19091,10154,61.2,10.7,18182,8665,59.4,10.1,17167,9712,1.8,2.7,-,**,38.8,10.7,26000,35939,35.8,11.5,11477,33096,3,4.7,-,**,30.8,(X),(X),(X),22.8,(X),(X),(X),32.9,(X),(X),(X)
1400000US12117020102,12117020102,"Census Tract 201.02, Seminole County, Florida",437,90,47147,24603,84.7,12.5,62222,29881,15.3,12.5,8616,12091,0,9.3,-,**,0,9.3,-,**,0,9.3,-,**,0,9.3,-,**,0,9.3,-,**,2.1,4.5,-,**,82.6,14.9,70365,33272,0,9.3,-,**,32.5,14.1,70104,49580,49.7,11.6,51625,27359,17.8,10,33000,71491,250,105,72292,28964,24,9.6,70313,48647,76,9.6,83478,33754,58.8,15.9,83207,23177,24,10.2,53333,33258,17.2,15.4,123371,62902,187,90,24792,20260,59.9,25.1,20000,36316,35.3,19.9,7946,1822,24.6,22.2,75652,45424,40.1,25.1,24792,43861,34.8,25.4,45231,39015,5.3,10.2,-,**,25.6,(X),(X),(X),23.6,(X),(X),(X),28.3,(X),(X),(X)
1400000US12117020201,12117020201,"Census Tract 202.01, Seminole County, Florida",753,100,49375,13963,44.8,8.3,62639,44671,47.8,10,49352,20736,4.4,5.5,"2,500-",***,1.6,2.6,-,**,0,5.5,-,**,1.5,2.3,-,**,0,5.5,-,**,11,7.6,26653,93106,36.9,7.2,65833,34840,0,5.5,-,**,21,10.7,51111,87239,62.2,12.7,52551,20462,16.9,9.4,29028,31526,405,92,88393,31723,39,15.7,38333,27445,61,15.7,96656,11912,71.1,15,83611,35521,28.9,15,95219,58041,0,10,-,**,348,109,18561,16480,75,23.8,14952,38657,64.7,26.1,14375,12023,10.3,13.1,51667,20876,25,23.8,18674,92217,20.1,21.7,18030,19626,4.9,9.5,-,**,32.5,(X),(X),(X),36.5,(X),(X),(X),27.9,(X),(X),(X)
1400000US12117020202,12117020202,"Census Tract 202.02, Seminole County, Florida",1652,158,39557,6175,45.8,7,38254,6378,49.3,6.5,46625,20269,0,2.5,-,**,0,2.5,-,**,0,2.5,-,**,3.9,3.7,34821,74888,0.9,1.5,-,**,10.2,3.5,38692,3570,38.4,5.7,34263,10632,0.7,1.1,-,**,34.3,6.9,52697,17153,44,7.2,40721,11161,21,3.3,27303,10773,1088,163,54602,8428,38.1,9.8,53684,10716,61.9,9.8,58456,23382,71.6,8.9,54178,14271,22.2,8.2,38973,18132,6.3,5.5,93229,20797,564,152,27708,6653,72.9,14,26712,8770,70.2,14.5,26304,10875,2.7,4.3,-,**,27.1,14,38052,19293,19.5,13.7,27143,43068,7.6,6.5,58456,2723,41.3,(X),(X),(X),43,(X),(X),(X),35.8,(X),(X),(X)
1400000US12117020301,12117020301,"Census Tract 203.01, Seminole County, Florida",760,134,42667,20835,86.1,8.6,44167,22878,10.3,8.1,38309,21062,0,5.4,-,**,0.9,1.4,-,**,0,5.4,-,**,0,5.4,-,**,2.8,4.2,-,**,5,4.8,37000,77429,81.1,9,44500,23267,0,5.4,-,**,32.6,9.3,42218,16449,52,10.9,67688,32932,15.4,6.7,30129,14416,482,119,75833,22209,45.4,12.8,78603,19112,54.6,12.8,63047,33731,68,13.4,85139,16772,24.3,12.9,35179,47408,7.7,6.8,40625,48583,278,112,35875,9833,41.4,17.3,22054,10622,33.8,15.4,24722,19209,7.6,9.2,20625,5628,58.6,17.3,39522,6097,37.8,20.4,32321,14886,20.9,22.7,41510,67019,30,(X),(X),(X),26.6,(X),(X),(X),32.4,(X),(X),(X)
1400000US12117020302,12117020302,"Census Tract 203.02, Seminole County, Florida",624,94,35781,13793,53.7,13,31287,14992,27.6,9.5,31957,4848,0,6.6,-,**,2.2,2.5,48750,61450,0,6.6,-,**,13.1,8.8,77308,51593,3.4,4.1,34519,52190,30.3,11.6,51375,38880,38.6,10.1,39145,23887,15.5,11.2,62917,48833,43.9,12.6,50833,31528,30.4,11.4,31875,8764,10.1,5.6,30089,10581,405,105,43657,13843,46.7,17.7,50114,14484,53.3,17.7,35156,25100,53.6,17.8,53309,12570,32.8,17.1,18951,6235,13.6,12.5,44861,58155,219,81,31284,2057,68.5,21.6,30598,19096,61.2,22,30163,26962,7.3,9,163182,124846,31.5,21.6,32454,132320,20.5,17.9,31343,3800,11,16.1,-,**,23.1,(X),(X),(X),29.1,(X),(X),(X),9.6,(X),(X),(X)
1400000US12117020401,12117020401,"Census Tract 204.01, Seminole County, Florida",608,102,36029,8854,27.8,9.4,44178,9774,72.2,9.4,33935,7109,0,6.7,-,**,0,6.7,-,**,0,6.7,-,**,0,6.7,-,**,0,6.7,-,**,0,6.7,-,**,27.8,9.4,44178,9774,8.6,8.8,47903,1971,13.3,9.1,42813,19094,52.3,15.9,39118,10254,25.8,14,17171,18798,369,98,35527,4541,13.8,12.7,32639,16161,86.2,12.7,36523,4979,30.4,19,43026,22530,58.5,21.6,33611,7572,11.1,11.9,36708,18864,239,93,17303,47941,50.6,26.6,9940,23325,50.6,26.6,9940,23325,0,16.2,-,**,49.4,26.6,43819,24098,25.1,20.8,11667,28592,24.3,23.4,45238,6814,34.9,(X),(X),(X),39.3,(X),(X),(X),28,(X),(X),(X)
1400000US12117020402,12117020402,"Census Tract 204.02, Seminole County, Florida",1051,109,51360,11382,51,8.4,64286,12107,43.2,7.1,37560,10981,0,4,-,**,4.8,3.9,144167,99186,0,4,-,**,1,1.6,-,**,0,4,-,**,2.8,2.6,61083,117307,49,8.1,64607,14705,0.8,1.2,-,**,36.3,7,50919,13230,34.1,7.5,58750,20379,28.9,5.6,44722,28843,755,121,60417,15713,43.4,9.2,50588,11602,56.6,9.2,68527,13211,64.8,9,74076,14785,22.8,9.1,37917,11649,12.5,8.6,45069,35191,296,101,37667,12021,60.5,18.8,39458,8548,47,19.2,39542,14964,13.5,12,29881,84407,39.5,18.8,31921,12544,36.8,18.6,32165,15818,2.7,4.3,-,**,33.6,(X),(X),(X),27.2,(X),(X),(X),41.9,(X),(X),(X)
1400000US12117020500,12117020500,"Census Tract 205, Seminole County, Florida",1313,172,14319,3866,22,10.3,32240,20459,70.1,9.3,11772,3203,0,3.2,-,**,2.3,2.5,"2,500-",***,0,3.2,-,**,5,7.4,-,**,0.6,1,-,**,6.3,7.8,25928,1125,20.7,10.5,34000,25095,16.8,7.4,7305,8041,33.4,12.5,20898,12884,33.6,11,23774,12234,16.1,8.2,10909,6951,725,158,15964,7943,48.1,14.1,8495,3410,51.9,14.1,25303,3150,33.1,14.9,25871,9396,59.9,16.1,13679,5087,7,6.3,8036,27161,588,163,13136,3918,62.9,13.6,14722,14983,46.4,15.5,10967,4384,16.5,17.1,60984,10642,37.1,13.6,12419,4720,30.6,12.9,13598,7421,6.5,7.1,10341,16805,29.7,(X),(X),(X),35,(X),(X),(X),19,(X),(X),(X)
1400000US12117020600,12117020600,"Census Tract 206, Seminole County, Florida",4078,279,46279,5146,76.4,4.4,50640,4897,16.4,3.8,33534,6916,0,1,-,**,3.6,1.7,64489,23336,0,1,-,**,2.2,1.9,43831,1580,1.4,0.9,29219,29625,13.4,3.7,43776,2288,66.3,4.6,51663,5385,7.5,3.2,29861,29951,57.6,4.3,49852,4010,23.9,3.4,58385,12368,11,2,29543,8131,2313,274,49468,6544,59.9,7.8,43649,5309,40.1,7.8,57768,7784,62.6,7.2,59665,5003,31.9,7.3,25236,10874,5.6,2.9,36354,6028,1765,266,43696,2078,52.2,8.5,38370,8875,41.8,7.8,32010,5595,10.4,4,44797,11509,47.8,8.5,51208,8961,31.6,8.7,46809,7590,16.2,6.1,62500,16755,22.4,(X),(X),(X),19.6,(X),(X),(X),25.3,(X),(X),(X)
1400000US12117020701,12117020701,"Census Tract 207.01, Seminole County, Florida",4594,280,87330,13553,87.5,3.1,92837,16180,6.3,2.6,47056,44239,0.3,0.5,-,**,4.1,1.4,126944,65412,0,0.9,-,**,1.2,1.1,27135,110377,0.6,0.6,155833,217242,7.5,2.7,66827,31423,80.8,3.6,95966,14067,1.8,1.4,21532,9806,43.2,4.2,99722,18867,41.9,4.2,96409,14776,13.1,2.4,43304,19486,3354,219,107346,8130,44.8,3.9,117125,39616,55.2,3.9,98750,13765,86.1,4.7,109688,13719,10.3,3.7,50036,16293,3.6,2.8,143929,25356,1240,239,45526,9666,53.5,8.8,50270,10117,42.8,8.5,43419,9310,10.7,5.7,101146,45675,46.5,8.8,43769,14193,39.1,9.5,43444,18062,7.3,4.2,44766,46771,25.3,(X),(X),(X),26.3,(X),(X),(X),22.8,(X),(X),(X)
1400000US12117020703,12117020703,"Census Tract 207.03, Seminole County, Florida",1941,124,170873,15848,90.8,3,166563,17267,2.8,1.8,107218,125787,0,2.2,-,**,5.5,2.2,"250,000+",***,0,2.2,-,**,0,2.2,-,**,0.9,1.5,"250,000+",***,6.2,2.8,43324,26670,84.5,3.5,171958,20305,0,2.2,-,**,26.8,4.7,181563,29312,59.9,5.2,175800,25941,13.3,3.4,111375,67453,1805,119,166927,25572,50.6,6.7,183000,44430,49.4,6.7,143795,26951,94.2,3.5,176500,19089,1.8,1.5,60682,52951,4,3.2,81115,48518,136,64,39318,186754,27.9,23.9,23333,12682,27.9,23.9,23333,12682,0,26.3,-,**,72.1,23.9,204375,212375,66.2,25.3,210500,303386,5.9,9.8,-,**,31.9,(X),(X),(X),30.7,(X),(X),(X),47.1,(X),(X),(X)
1400000US12117020704,12117020704,"Census Tract 207.04, Seminole County, Florida",2394,141,96641,23326,90.1,3.7,102432,13892,2.6,2.4,63958,273774,1.1,1.6,-,**,5,2.3,85625,20589,0,1.8,-,**,0,1.8,-,**,1.2,1.4,65368,66303,6.9,4,101146,16023,83.2,4.8,103771,23979,0.3,0.5,-,**,31.1,5.5,100019,31792,40.1,7,108088,21855,28.5,5.5,74868,14962,1639,185,106168,15313,37.8,7.7,105734,22695,62.2,7.7,108676,25760,79.6,7.4,134375,25246,13.1,6.4,31929,9960,7.3,5.3,66324,85704,755,190,73194,16256,62.9,15.3,66116,18184,49.7,15.8,56094,13439,13.2,12.1,74951,118403,37.1,15.3,77357,72534,25.7,14.3,77429,84911,11.4,9.6,49943,188010,35.5,(X),(X),(X),35.7,(X),(X),(X),35,(X),(X),(X)
1400000US12117020705,12117020705,"Census Tract 207.05, Seminole County, Florida",720,104,94630,36305,85.4,7.6,122589,41454,5.8,4.8,73393,33889,0,5.7,-,**,5.3,4.8,61094,79860,0,5.7,-,**,0,5.7,-,**,3.5,4.4,93264,60763,9.2,7.7,138036,178293,76.3,10.9,121125,50449,0,5.7,-,**,12.5,7.5,41786,16764,70.4,8.1,126932,21136,17.1,5.3,63750,7515,626,105,120500,36137,30.7,7.7,107031,36981,69.3,7.7,121250,57287,88.7,7.5,130625,22568,8.5,6,66125,47974,2.9,4.1,-,**,94,59,45357,16330,75.5,23.4,39875,28550,75.5,23.4,39875,28550,0,34.5,-,**,24.5,23.4,45893,43079,17,20,42222,7296,7.4,12.1,-,**,32.5,(X),(X),(X),31.5,(X),(X),(X),39.4,(X),(X),(X)
1400000US12117020803,12117020803,"Census Tract 208.03, Seminole County, Florida",1874,152,76853,13303,93.9,3.7,77112,14202,1.9,2,170250,309470,0,2.2,-,**,1.7,1.8,212847,206665,0,2.2,-,**,2.5,2.5,46691,24704,0,2.2,-,**,8.1,3,67014,30104,87.7,4.2,76983,14439,1.7,2,41761,21039,24.2,6.1,61989,7899,61.1,6.1,87131,20313,13,3.4,49861,9429,1442,138,96759,22221,47.5,7.3,76250,22458,52.5,7.3,115040,19963,82.2,7.5,104514,19416,9.2,6,39821,58547,8.7,5.6,31875,52799,432,124,43750,7706,51.4,14.6,35909,16060,45.6,14.9,29519,13477,5.8,6.3,73036,142433,48.6,14.6,55463,23735,28,14.1,39250,8786,20.6,16.4,75609,38377,31.1,(X),(X),(X),31,(X),(X),(X),28.9,(X),(X),(X)
1400000US12117020805,12117020805,"Census Tract 208.05, Seminole County, Florida",2595,154,69712,11244,86,4.9,69423,10680,1.6,1.6,78235,26237,0,1.6,-,**,10.1,4.4,54013,54545,0,1.6,-,**,1.1,1.2,42333,74000,1.2,1.5,89922,73438,7.2,3.6,41776,28348,80.4,4.9,71938,12091,2.9,2.3,43333,17530,31,4.8,82500,34275,43.7,4.6,87578,16529,22.4,2.8,44886,8799,1941,160,83576,13892,36.8,5.2,84688,17059,63.2,5.2,81583,16305,88,5.2,86250,11842,5.5,3,40625,6559,6.5,4,107965,68315,654,175,34750,26166,48.6,12,29615,22606,48.6,12,29615,22606,0,6.3,-,**,51.4,12,45938,34870,40.5,13.3,29338,28554,10.9,10.2,230483,174624,28.9,(X),(X),(X),22,(X),(X),(X),49.4,(X),(X),(X)
1400000US12117020806,12117020806,"Census Tract 208.06, Seminole County, Florida",2319,156,56660,8282,81.5,6.5,58103,8990,13.5,5.3,39567,57049,0,1.8,-,**,1.3,1.4,41813,71618,0,1.8,-,**,3.8,3.2,51549,22538,0,1.8,-,**,15.9,5,27457,19711,71.5,6.2,61905,8341,4.1,3.4,30700,11744,46.2,5.7,61016,12091,36,5.5,61125,10271,13.7,4.4,34545,11813,1536,176,63993,8631,44.8,6,61250,22614,55.2,6,65500,10110,72.5,7,74094,6390,14.6,5.1,29853,12309,13,6.5,31775,17983,783,162,32660,13063,60.3,11.3,30793,6920,50.8,11.9,28000,9099,9.5,9.1,109063,10440,39.7,11.3,50022,32930,33.5,11.3,33182,25849,6.3,7.4,69356,101012,27.9,(X),(X),(X),31,(X),(X),(X),19.3,(X),(X),(X)
1400000US12117020807,12117020807,"Census Tract 208.07, Seminole County, Florida",2293,201,56947,11540,81.2,6.5,63688,10630,10.7,5.3,45589,31607,0,1.8,-,**,3.7,2.9,61360,19040,0,1.8,-,**,4,3.5,68482,31159,0.4,0.9,-,**,21.9,4.6,54385,18183,63.7,7.2,64740,11429,0,1.8,-,**,49.1,6.8,62841,11984,37.4,6.5,57115,26286,13.5,2.5,30667,32806,1585,187,57468,14589,50.3,8.7,53078,7491,49.7,8.7,69000,7956,71.4,10.2,69177,6741,23.7,10,45972,26332,4.9,6.6,53519,1158,708,144,46048,14378,29.1,12.8,35809,10120,24.7,11.6,31750,13963,4.4,5,47422,154263,70.9,12.8,57308,18113,43.9,14.5,41729,17396,27,12.2,67250,39107,36.3,(X),(X),(X),32.6,(X),(X),(X),44.5,(X),(X),(X)
1400000US12117020808,12117020808,"Census Tract 208.08, Seminole County, Florida",1344,75,70313,14495,86.8,5.8,70898,15068,3.7,3.5,41500,363545,0,3.1,-,**,5.4,3.6,47333,229570,0,3.1,-,**,0.8,1.3,-,**,3.3,3,50833,52857,11.1,4.5,57212,51256,76.6,7,72148,18655,0,3.1,-,**,29.4,5.3,91679,19073,56.3,6.5,73092,27213,14.3,3.9,48889,19272,1130,91,85345,21950,51.7,7.6,88750,17821,48.3,7.6,69688,21325,82.8,6.1,91571,10947,10.2,4.6,50750,11769,7,4.6,73977,119644,214,85,47500,14963,69.2,22.2,44074,9602,54.2,22.6,42593,9737,15,13.8,97083,38939,30.8,22.2,60074,25632,30.8,22.2,60074,25632,0,17.9,-,**,19.6,(X),(X),(X),20.6,(X),(X),(X),14.5,(X),(X),(X)
1400000US12117020810,12117020810,"Census Tract 208.10, Seminole County, Florida",1460,102,71853,7836,83.7,5.4,74069,13111,4.1,3.5,53426,32914,0,2.9,-,**,5.8,2.1,74306,69339,0,2.9,-,**,5.8,5.1,42333,60865,0.6,1.1,-,**,15.1,6,70101,36165,74.3,6.3,74240,18276,1,1.2,70156,132114,28.5,5.9,74621,9204,55.8,5.9,72292,18211,14.7,4.5,32625,34078,1100,125,81250,14376,49.6,7.7,75481,10730,50.4,7.7,86429,17284,76,8,84872,10131,16.9,6.9,70313,31259,7.1,5.3,93000,67084,360,112,30804,8613,43.9,18.1,27000,9337,37.5,15.8,25563,4924,6.4,9.2,-,**,56.1,18.1,32143,36765,48.1,18.1,30848,18333,8.1,7.6,66250,28840,35.6,(X),(X),(X),34.5,(X),(X),(X),38.9,(X),(X),(X)
1400000US12117020811,12117020811,"Census Tract 208.11, Seminole County, Florida",1945,196,58295,11701,86.4,6.8,61150,12865,6.1,4.8,24769,85831,0,2.2,-,**,5.7,3.6,51890,29513,0,2.2,-,**,1.8,2.9,"2,500-",***,0,2.2,-,**,17.6,6.5,71140,54914,70.6,8.7,58371,11268,6.3,4.4,43553,20110,33.6,6.3,66154,14166,54.5,7,64103,22540,5.6,2.4,29732,57856,1267,187,61150,15224,48.5,8,60179,19082,51.5,8,62386,24603,70.5,11.1,72950,13914,25.9,11,34095,8724,3.6,3.8,108382,108120,678,151,51227,6901,52.2,15.3,45852,6889,41.9,14.4,43846,16290,10.3,8.4,93929,74162,47.8,15.3,57625,21680,47.8,15.3,57625,21680,0,6.1,-,**,20.1,(X),(X),(X),24.2,(X),(X),(X),12.4,(X),(X),(X)
1400000US12117020812,12117020812,"Census Tract 208.12, Seminole County, Florida",1161,150,50691,13315,72.5,9.1,51908,28316,15.8,9.3,56667,14334,0.9,1.5,-,**,4.7,5.2,19276,97839,0,3.6,-,**,3.6,3.5,33824,43330,2.4,2.7,35167,51755,23.6,11.9,33235,7172,57.2,11.3,70574,19480,5,5.6,35429,13789,47.7,8.8,53750,18807,33.7,9.3,72277,36472,13.6,5.3,36250,14387,693,107,70390,15777,50.1,11,70262,22111,49.9,11,70500,41543,63.9,13.7,74006,18811,26.1,14.5,35417,39076,10,9,71629,60920,468,154,39429,9524,52.4,19.5,37179,15639,34.2,16.7,24896,24481,18.2,16.7,48839,69899,47.6,19.5,40607,18987,29.9,18.9,35000,11195,17.7,13.9,78942,37831,23.8,(X),(X),(X),24.2,(X),(X),(X),23.1,(X),(X),(X)
1400000US12117020901,12117020901,"Census Tract 209.01, Seminole County, Florida",1605,154,29250,8800,63.4,6.7,33969,7606,30.1,5.5,11977,9460,0,2.6,-,**,0,2.6,-,**,0,2.6,-,**,5.9,4.4,35221,10862,0.7,1.3,-,**,31.9,7.8,25451,9140,38,6.9,42750,9701,8.7,4.7,21094,23672,53.1,8,35685,7272,27,6.3,26208,8256,11.3,3.8,18882,10586,934,201,31333,13367,66.4,10.2,25608,18287,33.6,10.2,43636,21393,57.3,13.3,45164,21371,31,9.8,20833,10054,11.7,8.5,26339,17456,671,179,21250,12919,68.3,14.4,21200,13219,55.4,15.3,17188,11888,12.8,9.1,62386,35639,31.7,14.4,27639,28069,28.9,13.8,17955,22090,2.8,3.7,140673,148023,24.2,(X),(X),(X),16,(X),(X),(X),31.7,(X),(X),(X)
1400000US12117020902,12117020902,"Census Tract 209.02, Seminole County, Florida",1035,124,35417,8167,67.2,9.8,36667,6251,24.2,8.9,28309,23314,0,4,-,**,1.7,2.7,-,**,0,4,-,**,1.6,2.8,8828,29409,5.2,3.6,26705,27619,9.8,3.9,31250,21075,59.7,9.1,37447,9538,5,4.3,12031,17276,38.6,8.9,36106,5196,30,7.8,60602,22354,26.3,6,24032,4747,650,121,45938,5125,48.9,14.1,37151,10170,51.1,14.1,60714,30188,70.8,14.1,55588,12858,27.1,13.2,21250,23229,2.2,3.4,-,**,385,120,23250,7825,48.3,16.4,19792,10141,48.3,16.4,19792,10141,0,10.4,-,**,51.7,16.4,23807,9993,51.7,16.4,23807,9993,0,10.4,-,**,41.7,(X),(X),(X),44,(X),(X),(X),36.4,(X),(X),(X)
1400000US12117020903,12117020903,"Census Tract 209.03, Seminole County, Florida",3204,266,48796,3315,76.2,6.5,48070,6868,15,4.9,48260,20392,1.2,1.4,47273,47687,1.8,1.5,31250,36247,0.4,0.7,-,**,3.3,3.3,-,**,2,1.5,56731,137097,19.9,6.2,36229,15923,60.6,7.2,49734,6288,3,1.9,23155,10403,40.8,5.7,49063,3104,41,5.8,55682,9995,15.2,3.5,34773,13462,2366,263,53628,7002,54,7.8,49575,10141,46,7.8,56630,7794,71.4,8.1,58052,7444,18.9,6.3,26402,10923,9.8,5.5,62995,15076,838,222,32014,12038,56.6,12.1,31250,11555,48.6,11.7,24940,13963,8,8.2,75457,63010,43.4,12.1,33646,22603,31.5,10.8,20875,2140,11.9,9.5,100109,58002,23,(X),(X),(X),25.5,(X),(X),(X),16.1,(X),(X),(X)
1400000US12117021000,12117021000,"Census Tract 210, Seminole County, Florida",1376,142,74722,14302,85,7.7,78045,13311,7.2,6.7,65675,21731,0,3,-,**,4.6,3.4,73750,70188,0,3,-,**,2.3,1.8,76354,31053,0.9,1.6,-,**,10,3.4,77454,4720,77.3,8.1,78125,20686,2,3,-,**,40.5,5.4,69276,8554,47.3,6.2,80993,10593,10.2,2.7,45662,35779,984,123,80441,5936,47.3,8.6,72639,21934,52.7,8.6,84735,11598,81.5,8.6,80956,8314,9.2,6.1,11406,24899,9.2,7.4,83826,30754,392,116,59792,16239,59.4,16.2,66479,6673,38,18.2,68984,25055,21.4,18.4,66083,960,40.6,16.2,38650,4592,19.4,12.3,36750,50436,21.2,14.9,38950,4002,36.4,(X),(X),(X),34.8,(X),(X),(X),30.1,(X),(X),(X)
1400000US12117021100,12117021100,"Census Tract 211, Seminole County, Florida",1052,118,34306,10803,29.6,8.3,58550,19311,62.5,8.6,24306,4672,0,4,-,**,4.2,4.6,55667,8992,0,4,-,**,1.9,2.7,-,**,1.9,3.2,-,**,10.4,6.7,71635,51582,22.2,8,54688,22195,3.8,3.8,44318,72174,41.5,9.8,48413,18402,35.9,9,34167,14484,18.7,7.6,11851,14282,610,125,48000,12973,38,12.5,44750,19262,62,12.5,49583,26737,46.2,11.3,55417,9489,42.6,11.6,35000,25597,11.1,8.2,24432,48383,442,128,31091,6151,33,14.3,21750,22857,24.9,13,11667,20684,8.1,8.3,34028,17867,67,14.3,31818,7801,59.7,15.9,31091,6895,7.2,8.7,75147,6762,28.4,(X),(X),(X),36.1,(X),(X),(X),17.9,(X),(X),(X)
1400000US12117021201,12117021201,"Census Tract 212.01, Seminole County, Florida",1808,193,61146,9036,99.2,1.4,60417,9197,0,2.3,-,**,0,2.3,-,**,0,2.3,-,**,0,2.3,-,**,0,2.3,-,**,0.8,1.4,-,**,5,4.6,"2,500-",***,94.2,4.8,61667,10695,0,2.3,-,**,28.7,7.6,86944,44038,56.7,9.5,57778,16024,14.6,5.1,46696,20702,1372,146,64524,9177,37.9,10.9,44464,50102,62.1,10.9,67083,10677,78.8,9.7,83125,20041,17.8,9.7,32012,13165,3.4,3.2,15347,29434,436,122,32373,19918,31.2,16.1,17321,37054,28.2,15.8,16161,16623,3,5,-,**,68.8,16.1,36563,23999,50,18.2,31186,22484,18.8,16.5,73155,40214,39.1,(X),(X),(X),38.9,(X),(X),(X),36,(X),(X),(X)
